Position,Probability
-7.49498997995992,0.4984260583841947
-7.414829659318638,0.47325571747169565
-7.3346693386773545,0.4481532059270263
-7.254509018036073,0.4231821892266208
-7.174348697394791,0.3984059993471401
-7.094188376753507,0.37388747414168294
-7.014028056112226,0.34968879796920826
-6.933867735470942,0.3258713439813565
-6.85370741482966,0.30249551846667183
-6.773547094188377,0.27962060764700414
-6.693386773547095,0.25730462731464304
-6.613226452905812,0.23560417569153783
-6.53306613226453,0.2145742898837964
-6.452905811623246,0.19426830629550226
-6.3727454909819645,0.1747377253558977
-6.292585170340683,0.15603208090299533
-6.212424849699399,0.13819881455489463
-6.1322645290581175,0.12128315538743663
-6.052104208416834,0.10532800522333904
-5.971943887775552,0.09037382982376613
-5.891783567134269,0.07645855625827665
-5.811623246492987,0.06361747671345876
-5.731462925851703,0.051883158984199554
-5.651302605210422,0.04128536387461355
-5.571142284569138,0.03185096971811269
-5.490981963927856,0.023603904208058794
-5.410821643286575,0.01656508371188117
-5.330661322645291,0.010752360222581471
-5.250501002004009,0.006180476082162652
-5.170340681362726,0.0028610265918151043
-5.090180360721444,0.0008024306036894233
-5.01002004008016,9.909168839850107e-06
-4.929859719438879,0.0004854722954938443
-4.849699398797595,0.0022279138512300216
-4.769539078156313,0.005232814621994578
-4.68937875751503,0.009492553520197759
-4.609218436873748,0.014996326913463757
-4.529058116232466,0.021730176025012763
-4.448897795591183,0.029677022336181445
-4.368737474949901,0.03881671090129221
-4.2885771543086175,0.04912606146501878
-4.208416833667336,0.06057892725259707
-4.128256513026052,0.07314626128378411
-4.0480961923847705,0.08679619004237098
-3.9679358717434887,0.1014940943144139
-3.887775551102205,0.11720269699015529
-3.8076152304609217,0.13388215760695102
-3.7274549098196417,0.15149017339342508
-3.647294589178358,0.16998208655858105
-3.5671342685370746,0.189310997553752
-3.486973947895791,0.20942788402014884
-3.406813627254511,0.23028172512031553
-3.3266533066132276,0.25181963093816934
-3.246492985971944,0.2739869766194263
-3.1663326653306605,0.29672754091221804
-3.0861723446893805,0.3199836487565214
-3.006012024048097,0.3436963175607654
-2.9258517034068134,0.3678054067946179
-2.8456913827655335,0.39224977051856835
-2.76553106212425,0.4169674124634476
-2.6853707414829664,0.4418956432665617
-2.605210420841683,0.4669712394656725
-2.525050100200403,0.4921306038475665
-2.4448897795591193,0.5173099267445449
-2.364729458917836,0.542445347869732
-2.2845691382765523,0.5674731182807783
-2.2044088176352723,0.5923297620611618
-2.1242484969939888,0.6169522373090408
-2.0440881763527052,0.6412780960253437
-1.9639278557114253,0.6652456424955957
-1.8837675350701417,0.6887940897637903
-1.8036072144288582,0.7118637138014396
-1.7234468937875747,0.7343960049808157
-1.6432865731462947,0.7563338164682029
-1.5631262525050111,0.7776215091608084
-1.4829659318637276,0.7982050927997263
-1.402805611222444,0.818032362901085
-1.322645290581164,0.8370530331580682
-1.2424849699398806,0.8552188629780242
-1.162324649298597,0.8724837798311885
-1.082164328657317,0.8888039961007276
-1.0020040080160335,0.9041381201377464
-0.92184368737475,0.9184472612395839
-0.8416833667334664,0.9316951282851709
-0.7615230460921865,0.9438481217772741
-0.6813627254509029,0.9548754190581941
-0.6012024048096194,0.9647490524827833
-0.5210420841683359,0.9734439803505348
-0.4408817635270559,0.9809381504168233
-0.36072144288577235,0.9872125558222412
-0.2805611222444888,0.9922512832981583
-0.20040080160320883,0.9960415535262669
-0.1202404809619253,0.9985737535497339
-0.04008016032064177,0.9998414611537682
0.04008016032064177,0.9998414611537682
0.12024048096192175,0.9985737535497337
0.20040080160320528,0.9960415535262671
0.2805611222444888,0.9922512832981583
0.36072144288577235,0.9872125558222412
0.44088176352705233,0.9809381504168235
0.5210420841683359,0.9734439803505348
0.6012024048096194,0.9647490524827833
0.6813627254508994,0.9548754190581945
0.7615230460921829,0.9438481217772747
0.8416833667334664,0.9316951282851709
0.92184368737475,0.9184472612395839
1.00200400801603,0.9041381201377473
1.0821643286573135,0.8888039961007284
1.162324649298597,0.8724837798311885
1.2424849699398806,0.8552188629780242
1.3226452905811605,0.8370530331580688
1.402805611222444,0.818032362901085
1.4829659318637276,0.7982050927997263
1.5631262525050076,0.7776215091608092
1.6432865731462911,0.7563338164682039
1.7234468937875747,0.7343960049808157
1.8036072144288582,0.7118637138014396
1.8837675350701382,0.6887940897637913
1.9639278557114217,0.6652456424955966
2.0440881763527052,0.6412780960253437
2.1242484969939888,0.6169522373090408
2.2044088176352687,0.5923297620611628
2.2845691382765523,0.5674731182807783
2.364729458917836,0.542445347869732
2.444889779559116,0.5173099267445459
2.5250501002003993,0.4921306038475676
2.605210420841683,0.4669712394656725
2.6853707414829664,0.4418956432665617
2.7655310621242464,0.4169674124634487
2.84569138276553,0.39224977051856946
2.9258517034068134,0.3678054067946179
3.006012024048097,0.3436963175607654
3.086172344689377,0.3199836487565226
3.1663326653306605,0.29672754091221804
3.246492985971944,0.2739869766194263
3.326653306613224,0.25181963093817034
3.4068136272545075,0.23028172512031658
3.486973947895791,0.20942788402014884
3.5671342685370746,0.189310997553752
3.6472945891783546,0.16998208655858188
3.727454909819638,0.15149017339342594
3.8076152304609217,0.13388215760695102
3.887775551102205,0.11720269699015529
3.967935871743485,0.10149409431441457
4.048096192384769,0.08679619004237124
4.128256513026052,0.07314626128378411
4.208416833667332,0.060578927252597496
4.288577154308616,0.04912606146501899
4.368737474949899,0.038816710901292475
4.448897795591183,0.029677022336181445
4.529058116232463,0.021730176025013034
4.609218436873746,0.01499632691346381
4.68937875751503,0.009492553520197759
4.769539078156313,0.005232814621994578
4.849699398797593,0.0022279138512300853
4.929859719438877,0.00048547229549386357
5.01002004008016,9.909168839850107e-06
5.09018036072144,0.0008024306036893605
5.170340681362724,0.0028610265918150813
5.2505010020040075,0.006180476082162615
5.330661322645291,0.010752360222581471
5.410821643286571,0.016565083711880885
5.4909819639278545,0.02360390420805859
5.571142284569138,0.03185096971811269
5.651302605210418,0.04128536387461293
5.731462925851702,0.05188315898419936
5.811623246492985,0.06361747671345865
5.891783567134269,0.07645855625827665
5.971943887775549,0.09037382982376518
6.052104208416832,0.10532800522333866
6.132264529058116,0.1212831553874362
6.212424849699399,0.13819881455489463
6.292585170340679,0.15603208090299422
6.372745490981963,0.1747377253558977
6.452905811623246,0.19426830629550226
6.533066132264526,0.21457428988379532
6.61322645290581,0.2356041756915375
6.693386773547093,0.25730462731464226
6.773547094188377,0.27962060764700414
6.853707414829657,0.30249551846667144
6.93386773547094,0.32587134398135575
7.014028056112224,0.34968879796920826
7.094188376753507,0.37388747414168294
7.174348697394787,0.3984059993471393
7.254509018036071,0.42318218922662043
7.3346693386773545,0.4481532059270263
7.4148296593186345,0.47325571747169426
7.494989979959918,0.4984260583841947
7.5751503006012015,0.5236003911579338
7.655310621242485,0.548714868162086
7.735470941883765,0.5737057935731856
7.815631262525049,0.5985097849217169
7.895791583166332,0.6230639338439546
7.975951903807616,0.6473059656313781
8.056112224448896,0.6711743971729962
8.13627254509018,0.6946086928900052
8.216432865731463,0.7175494182672935
8.296593186372743,0.7399383905924158
8.376753507014026,0.7617188265197143
8.45691382765531,0.7828354860853396
8.537074148296593,0.8032348128079205
8.617234468937873,0.8228650695195467
8.697394789579157,0.8416764695825831
8.77755511022044,0.8596213031594989
8.857715430861724,0.8766540582154858
8.937875751503004,0.8927315359469618
9.018036072144287,0.9078129603432179
9.098196392785571,0.9218600816033198
9.17835671342685,0.9348372731460015
9.258517034068134,0.9467116219664888
9.338677354709418,0.9574530121110987
9.418837675350701,0.9670342010579067
9.498997995991981,0.9754308888097581
9.579158316633265,0.9826217795243942
9.659318637274549,0.9885886355253755
9.739478957915832,0.9933163235568366
9.819639278557112,0.9967928531647373
9.899799599198396,0.9990094071072877
9.97995991983968,0.9999603637174066
10.060120240480959,0.999643311160505
10.140280561122243,0.9980590535514237
10.220440881763526,0.9952116089150234
10.30060120240481,0.991108198995594
10.38076152304609,0.985759230940925
10.460921843687373,0.9791782709074944
10.541082164328657,0.9713820096537225
10.62124248496994,0.9623902202085444
10.70140280561122,0.9522257077226715
10.781563126252504,0.9409142516297269
10.861723446893787,0.9284845402639449
10.941883767535067,0.9149680981002611
11.02204408817635,0.9003992058013304
11.102204408817634,0.8848148132742432
11.182364729458918,0.8682544459574562
11.262525050100198,0.8507601045756097
11.342685370741481,0.8323761586164701
11.422845691382765,0.8131492338001848
11.503006012024048,0.7931280938262167
11.583166332665328,0.7723635166979137
11.663326653306612,0.7509081659383423
11.743486973947896,0.7288164570240463
11.823647294589176,0.7061444193754604
11.903807615230459,0.6829495542540017
11.983967935871743,0.6592906889262632
12.064128256513023,0.635227827465157
12.144288577154306,0.6108219985664172
12.22444889779559,0.5861351007664436
12.304609218436873,0.5612297454540357
12.384769539078157,0.536169098074166
12.46492985971944,0.5110167179265632
12.545090180360717,0.48583639696537984
12.625250501002,0.46069199800879507
12.705410821643284,0.43564729276891173
12.785571142284567,0.4107658001126925
12.86573146292585,0.3861106249641795
12.945891783567134,0.3617442982565669
13.026052104208418,0.33772861834003204
13.106212424849701,0.3141244942475643
13.186372745490978,0.29099179121629154
13.266533066132261,0.2683891788561064
13.346693386773545,0.24637398235066557
13.426853707414828,0.22500203706814825
13.507014028056112,0.2043275469505113
13.587174348697395,0.18440294704039886
13.667334669338679,0.16527877049437584
13.747494989979955,0.14700352041975268
13.827655310621239,0.12962354686006156
13.907815631262523,0.11318292924118603
13.987975951903806,0.09772336457626044
14.06813627254509,0.08328406171289664
14.148296593186373,0.06990164189094605
14.228456913827657,0.05761004586300204
14.308617234468933,0.04644044781320483
14.388777555110217,0.03642117629266749
14.4689378757515,0.027577642372061062
14.549098196392784,0.019932275193562284
14.629258517034067,0.01350446508562681
14.70941883767535,0.00831051438486445
14.789579158316634,0.004363596089735954
14.869739478957918,0.0016737204509387003
14.949899799599194,0.000247709583215763
15.030060120240478,8.918016297514341e-05
15.110220440881761,0.0011985342556060298
15.190380761523045,0.003572958295752022
15.270541082164328,0.007206430223130201
15.350701402805612,0.012089734755797528
15.430861723446895,0.018210486762127536
15.511022044088172,0.025553162672220103
15.591182364729455,0.03409913984908283
15.671342685370739,0.043826743819721924
15.751503006012022,0.054711303246361045
15.831663326653306,0.06672521249836662
15.91182364729459,0.07983800166618503
15.991983967935873,0.09401641383971529
16.07214428857715,0.10922448945512912
16.152304609218433,0.12542365749621953
16.232464929859717,0.14257283331895212
16.312625250501,0.16062852285114035
16.392785571142284,0.17954493290295293
16.472945891783567,0.19927408730849022
16.55310621242485,0.2197659486038659
16.633266533066134,0.24096854493319456
16.71342685370741,0.26282810186061656
16.793587174348694,0.28528917875407295
16.873747494989978,0.3082948093948987
16.95390781563126,0.3317866464566595
17.034068136272545,0.3557051094867728
17.11422845691383,0.37998953601560076
17.194388777555112,0.404578335409789
17.27454909819639,0.42940914507961625
17.354709418837672,0.4544189886442155
17.434869739478955,0.4795444356534776
17.51503006012024,0.5047217624616006
17.595190380761522,0.5298871138442302
17.675350701402806,0.5549766649493166
17.75551102204409,0.5799267831709447
17.835671342685366,0.6046741895355788
17.91583166332665,0.6291561191914326
17.995991983967933,0.6533104805938862
18.076152304609217,0.6770760129832807
18.1563126252505,0.7003924417556345
18.236472945891784,0.723200631332267
18.316633266533067,0.7454427351406008
18.39679358717435,0.7670623423257549
18.476953907815627,0.7880046208208549
18.55711422845691,0.8082164564131836
18.637274549098194,0.8276465874534699
18.717434869739478,0.846245734866683
18.79759519038076,0.8639667271345794
18.877755511022045,0.8807646199330184
18.95791583166333,0.8965968101206291
19.038076152304605,0.9114231437897232
19.11823647294589,0.9252060181054188
19.19839679358717,0.9379104766746718
19.278557114228455,0.9495042982033605
19.35871743486974,0.9599580782165591
19.438877755511022,0.9692453036347348
19.519038076152306,0.977342420016733
19.599198396793582,0.9842288912990089
19.679358717434866,0.9898872518795924
19.75951903807615,0.994303150914682
19.839679358717433,0.9974653887155349
19.919839679358716,0.999365945153335
20.0,1.0
